latitude,longitude,name,desc,color,source,precision
43.6403351,-79.7153778,"7050 ST. BARBARA BLVD, MISSISSAUGA, ON, L5W0E6","7050 St Barbara Blvd, Mississauga, ON L5W 0E6, Canada",,Bing Maps,address
43.8528175,-79.5217133,"2535 MAJOR MACKENZIE DR, MAPLE, ON, L6A1C6","2535 Major MacKenzie Dr, Maple, ON L6A 1C6, Canada",,Bing Maps,address
43.7261963,-79.4834976,"1115 WILSON AVE, TORONTO, ON, M3M1H2","1115 Wilson Ave, North York, ON M3M 1H2, Canada",,Bing Maps,address
43.63274,-79.6183701,"1350 CRESTLAWN DR, MISSISSAUGA, ON, L4W1P8","1350 Crestlawn Dr, Mississauga, ON L4W 1P8, Canada",,Bing Maps,address
43.6423988,-79.5754623,"141 SATURN RD, ETOBICOKE, ON, M9C2S8","141 Saturn Rd, Toronto, ON M9C, Canada",,Bing Maps,address
43.7787514,-79.4700699,"4800 DUFFERIN ST, DOWNSVIEW, ON, M3H5S8","4800 Dufferin St, North York, ON M3H, Canada",,Bing Maps,address
43.7280312,-79.4812622,"1090 Wilson Avenue, North York, ON, M3K1G6","1090 Wilson Ave, North York, ON M3K 1G6, Canada",,Bing Maps,address
43.7085419,-79.4777374,"1411 Lawrence Avenue West, North York, ON, M6L1A4","1411 Lawrence Ave W, North York, ON M6L 1A4, Canada",,Bing Maps,address
43.8416786,-79.4849777,"1621 RUTHERFORD RD, VAUGHAN, ON, L4K0C6","1621 Rutherford Rd, Concord, ON L4K 0C6, Canada",,Bing Maps,address
43.6571388,-79.8161011,"9505 MISSISSAUGA RD, BRAMPTON, ON, L6X0Z8","9505 Mississauga Rd, Brampton, ON L6X 0Z8, Canada",,Bing Maps,address
43.6154366,-79.662178,"40 BRISTOL RD E, MISSISSAUGA, ON, L4Z3K8","40 Bristol Rd E, Mississauga, ON L4Z 3K8, Canada",,Bing Maps,address
43.6164589,-79.643219,"445 EGLINTON AVE. E., MISSISSAUGA, ON, L4Z3L4","445 Eglinton Ave E, Mississauga, ON L4Z 3L4, Canada",,Bing Maps,address
43.6495094,-79.5286026,"4890 DUNDAS ST W, TORONTO, ON, M9A1B5","4890 Dundas St W, Etobicoke, ON M9A 1B5, Canada",,Bing Maps,address
43.6406708,-79.5388412,"3835 BLOOR ST W, ETOBICOKE, ON, M9B1K9","3835 Bloor St W, Etobicoke, ON M9B, Canada",,Bing Maps,address
43.8088074,-79.4539642,"1 PROMENADE, 183, THORNHILL, ON, L4J4P8","183 Promenade Cir, Thornhill, ON L4J, Canada",,Bing Maps,address
43.6350746,-79.5570068,"280 THE EAST MALL, ETOBICOKE, ON, M9B3Y8","280 The East Mall, Etobicoke, ON M9B, Canada",,Bing Maps,address
43.8091469,-79.4530029,"1 PROMENADE CIR, THORNHILL, ON, L4J4P8","1 Promenade Cir, Thornhill, ON L4J 4P8, Canada",,Bing Maps,address
43.7900314,-79.4462509,"6172 BATHURST ST, WILLOWDALE, ON, M2R2A2","6172 Bathurst St, North York, ON M2R, Canada",,Bing Maps,address
43.6081886,-79.6911011,"5800 MAVIS RD, MISSISSAUGA, ON, L5V3B7","5800 Mavis Rd, Mississauga, ON L5V, Canada",,Bing Maps,address
43.8456421,-79.4692612,"1076 RUTHERFORD ROAD, 5, MAPLE, ON, L6A1S2","1076 Rutherford Rd, Maple, ON L6A, Canada",,Bing Maps,address
43.7175484,-79.4550171,"3169 DUFFERIN ST, TORONTO, ON, M6A2S9","3169 Dufferin St, North York, ON M6A, Canada",,Bing Maps,address
43.6454201,-79.5215912,"3286 BLOOR STREET, TORONTO, ON, M8X1C4","3286 Bloor St W, Etobicoke, ON M8X, Canada",,Bing Maps,address
43.6301003,-79.5501404,"5559 Dundas Street W., Etobicoke, ON, M9B1B9","5559 Dundas St W, Etobicoke, ON M9B 1B9, Canada",,Bing Maps,address
43.7550545,-79.4413986,"648 SHEPPARD AVE W, NORTH YORK, ON, M3H2S1","648 Sheppard Ave W, North York, ON M3H 2S1, Canada",,Bing Maps,address
43.6816101,-79.474472,"605 ROGERS ROAD, TORONTO, ON, M6M1B9","605 Rogers Rd, York, ON M6M 1B9, Canada",,Bing Maps,address
43.6074486,-79.6171112,"3643 CAWTHRA RD, MISSISSAUGA, ON, L5A2Y4","3643 Cawthra Rd, Mississauga, ON L5A 2Y4, Canada",,Bing Maps,address
43.6039696,-79.6498108,"25 KINGSBRIDGE GARDENS, MISSISSAUGA, ON, L5R4B1","25 Kingsbridge Garden Cir, Mississauga, ON L5R 4B1, Canada",,Bing Maps,address
43.64748,-79.512001,"3022 BLOOR ST W, ETOBICOKE, ON, M8X1C4","3022 Bloor St W, Etobicoke, ON M8X 1C4, Canada",,Bing Maps,address
43.6682205,-79.4843979,"2471 ST.CLAIR AVE W, TORONTO, ON, M6N4Z5","2471 St Clair Ave W, Toronto, ON M6N 4Z5, Canada",,Bing Maps,address
43.6014671,-79.6260529,"377 BURNHAMTHORPE RD, MISSISSAUGA, ON, L5A4H2","377 Burnhamthorpe Rd E, Mississauga, ON L5A 3Y1, Canada",,Bing Maps,address
43.6654205,-79.4865799,"3449 DUNDAS STREET WEST, TORONTO, ON, M6S2S5","3449 Dundas St W, Toronto, ON M6S, Canada",,Bing Maps,address
43.8465042,-79.4585724,"9200 BATHURST STREET, MAPLE, ON, L4J8W1","9200 Bathurst St, Vaughan, ON L4J 8W1, Canada",,Bing Maps,address
43.8047409,-79.4379272,"441 CLARK AVENUE WEST, THORNHILL, ON, L4J6W7","441 Clark Ave W, Thornhill, ON L4J 6W7, Canada",,Bing Maps,address
43.599514,-79.7143631,"6085 CREDITVIEW RD, UNIT 1, MISSISSAUGA, ON, L5V2A8","6085 Creditview Rd, Mississauga, ON L5V 2A8, Canada",,Bing Maps,address
43.6950798,-79.4519806,"1901 EGLINTON AVE W, TORONTO, ON, M6E2J5","1901 Eglinton Ave W, York, ON M6E 2J5, Canada",,Bing Maps,address
43.6975288,-79.4506836,"2409 DUFFERIN ST, TORONTO, ON, M6E3X7","2409 Dufferin St, York, ON M6E, Canada",,Bing Maps,address
43.7193985,-79.4301682,"3090 Bathurst Street, North York, ON, M6A2A2","3090 Bathurst St, North York, ON M6A 2A1, Canada",,Bing Maps,address
43.5908089,-79.6717529,"5025 Heatherleigh, MISSISSAUGA, ON, L5V2Y7","5025 Heatherleigh Ave, Mississauga, ON L5V 2Y7, Canada",,Bing Maps,address
43.6011581,-79.5936203,"985 DUNDAS ST E, MISSISSAUGA, ON, L4Y2B9","985 Dundas St E, Mississauga, ON L4Y 2B9, Canada",,Bing Maps,address
43.592205,-79.6393509,"100 CITY CTR DR, MISSISSAUGA, ON, L5B2C9","100 City Centre Dr, Mississauga, ON L5B 2C9, Canada",,Bing Maps,address
43.5999794,-79.7416306,"2000 ARGENTIA RD, PLAZA 1, MISSISSAUGA, ON, L5N1P7","2000 Argentia Rd, Mississauga, ON L5N 1P7, Canada",,Bing Maps,address
43.7032585,-79.4409866,"145 MARLEE AVENUE, TORONTO, ON, M6B3H3","145 Marlee Ave, York, ON M6B 3H3, Canada",,Bing Maps,address
43.5922813,-79.6263199,"1585 Mississauga Valley Boulevard, Mississauga, ON, L5A3W9","1585 Mississauga Valley Blvd, Mississauga, ON L5A 3W9, Canada",,Bing Maps,address
43.7963753,-79.4198151,"6468 YONGE ST, TORONTO, ON, M2M3X4","6468 Yonge St, North York, ON M2M 3X4, Canada",,Bing Maps,address
43.6504402,-79.480629,"2330 BLOOR ST W, TORONTO, ON, M6S1P3","2330 Bloor St W, Toronto, ON M6S, Canada",,Bing Maps,address
43.6651497,-79.4648132,"2859 DUNDAS ST W, TORONTO, ON, M6P1Y9","2859 Dundas St W, Toronto, ON M6P 1Y9, Canada",,Bing Maps,address
43.7167282,-79.4287796,"2953 BATHURST ST, TORONTO, ON, M6B3B2","2953 Bathurst St, North York, ON M6B, Canada",,Bing Maps,address
43.6218681,-79.5241165,"1230 THE QUEENSWAY, ETOBICOKE, ON, M8Z1R8","1230 The Queensway, Etobicoke, ON M8Z, Canada",,Bing Maps,address
43.6088905,-79.5480728,"863 BROWN'S LINE, ETOBICOKE, ON, M8W3V7","863 Browns Line, Etobicoke, ON M8W 3V7, Canada",,Bing Maps,address
43.7863083,-79.4168091,"5915 Yonge Street, North York, ON, M2M3T9","5915 Yonge St, North York, ON M2M 3T9, Canada",,Bing Maps,address
43.7795105,-79.4158173,"5600 YONGE STREET, NORTH YORK, ON, M2N5S2","5600 Yonge St, North York, ON M2N 5S2, Canada",,Bing Maps,address
43.7786102,-79.4156876,"5522 YONGE ST, NORTH YORK, ON, M2N7L3","5522 Yonge St, North York, ON M2N 7L3, Canada",,Bing Maps,address
43.5868301,-79.6985168,"1525 BRISTOL ROAD WEST, MISSISSAUGA, ON, L5M4Z1","1525 Bristol Rd W, Mississauga, ON L5M 4Z1, Canada",,Bing Maps,address
43.7684898,-79.4131012,"5140 YONGE ST, WILLOWDALE, ON, M2N6L7","5140 Yonge St, North York, ON M2N, Canada",,Bing Maps,address
43.7742195,-79.4131088,"20 CHURCH AVENUE, NORTH YORK, ON, M2N0B7","20 Church Ave, North York, ON M2N 0B7, Canada",,Bing Maps,address
43.6777611,-79.4449768,"1226 ST CLAIR AVE W, TORONTO, ON, M6E1B4","1226 St Clair Ave W, Toronto, ON M6E 1B4, Canada",,Bing Maps,address
43.7622604,-79.4107895,"4841 YONGE ST., NORTH YORK, ON, M2N5X2","4841 Yonge St, North York, ON M2N 5X2, Canada",,Bing Maps,address
43.7608185,-79.4109802,"4800 YONGE STREET, NORTH YORK, ON, M2N5X2","4800 Yonge St, North York, ON M2N 6G5, Canada",,Bing Maps,address
43.7008209,-79.4274063,"898 EGLINTON AVE. W., TORONTO, ON, M6C2B6","898 Eglinton Ave W, Toronto, ON M6C 2B6, Canada",,Bing Maps,address
43.8548088,-79.4341965,"9350 YONGE ST, RICHMOND HILL, ON, L4C5G2","9350 Yonge St, Richmond Hill, ON L4C 5G2, Canada",,Bing Maps,address
43.7004814,-79.4274597,"901 EGLINTON AVE, 899, TORONTO, ON, M6C2C1","901 Eglinton Ave W, York, ON M6C 2C1, Canada",,Bing Maps,address
43.6659508,-79.4509735,"1502 DUPONT ST, TORONTO, ON, M6P3S1","1502 Dupont St, Toronto, ON M6P, Canada",,Bing Maps,address
43.5949554,-79.5685654,"1250 SOUTH SERVICE ROAD, MISSISSAUGA, ON, L5E1V4","1250 S Service Rd, Mississauga, ON L5E 1V4, Canada",,Bing Maps,address
43.5791588,-79.6833267,"1240 EGLINTON AVE WEST, B7, MISSISSAUGA, ON, L5V1N3","1240 Eglinton Ave W, Mississauga, ON L5V 1N3, Canada",,Bing Maps,address
43.5949554,-79.5685654,"1250 S SERVICE RD, MISSISSAUGA, ON, L5E1V4","1250 S Service Rd, Mississauga, ON L5E 1V4, Canada",,Bing Maps,address
43.667511,-79.4417191,"1245 DUPONT ST, TORONTO, ON, M6H2A5","1245 Dupont St, Toronto, ON M6H 2A5, Canada",,Bing Maps,address
43.579071,-79.6150208,"2550 Hurontario Street, Mississauga, ON, L5B1N5","2550 Hurontario St, Mississauga, ON L5B 1N5, Canada",,Bing Maps,address
43.6301689,-79.4815063,"125 THE QUEENSWAY, ETOBICOKE, ON, M8Y1H6","125 The Queensway, Etobicoke, ON M8Y 1H6, Canada",,Bing Maps,address
